,Date,SellPrices,Trades
92,2016-12-15 09:00:00,"[6870.0, 6460.0, 2735.0, 20358.0, 9950.0]","{'A098120': 6370.0, 'A134580': 6640.0, 'A195990': 2765.0, 'A196450': 19793.0, 'A201490': 9960.0}"
93,2016-12-16 09:00:00,"[2079.0, 3970.0, 15100.0, 20815.0, 8914.0]","{'A060560': 2151.0, 'A066590': 3715.0, 'A090360': 14500.0, 'A196450': 20251.0, 'A225530': 7979.0}"
94,2016-12-19 09:00:00,"[6800.0, 2925.0, 6490.0, 20005.0, 1654.0]","{'A014570': 7000.0, 'A051780': 2410.0, 'A054540': 6720.0, 'A196450': 20462.0, 'A246690': 1654.0}"
95,2016-12-20 09:00:00,"[2940.0, 13700.0, 13400.0, 19616.0, 11850.0]","{'A005860': 3020.0, 'A038870': 13950.0, 'A048430': 13550.0, 'A196450': 20428.0, 'A201490': 12700.0}"
96,2016-12-21 09:00:00,"[8550.0, 7890.0, 5650.0, 4347.0, 19017.0]","{'A077360': 8700.0, 'A098120': 8390.0, 'A134580': 6300.0, 'A187790': 4697.0, 'A196450': 19474.0}"
97,2016-12-22 09:00:00,"[3970.0, 689.0, 18523.0, 9370.0, 3378.0]","{'A027830': 3805.0, 'A096040': 549.0, 'A196450': 19229.0, 'A206560': 11200.0, 'A208140': 3191.0}"
98,2016-12-23 09:00:00,"[5210.0, 629.0, 18275.0, 2734.0, 2181.0]","{'A046110': 5570.0, 'A096040': 652.0, 'A196450': 18628.0, 'A241520': 2901.0, 'A246690': 2061.0}"
99,2016-12-26 09:00:00,"[4805.0, 13119.0, 2049.0, 18029.0, 5217.0]","{'A033200': 4730.0, 'A089530': 13221.0, 'A099520': 2005.0, 'A196450': 18204.0, 'A208140': 4382.0}"
100,2016-12-27 09:00:00,"[3055.0, 7410.0, 8370.0, 18910.0, 10700.0]","{'A005860': 3270.0, 'A054540': 7570.0, 'A086670': 8600.0, 'A196450': 18029.0, 'A241790': 11400.0}"
101,2016-12-28 09:00:00,"[4260.0, 8510.0, 5050.0, 8660.0, 18981.0]","{'A031510': 4100.0, 'A057030': 8700.0, 'A060570': 4250.0, 'A102120': 8420.0, 'A196450': 18134.0}"
102,2016-12-29 09:00:00,"[1845.0, 3620.0, 2915.0, 3947.0, 19088.0]","{'A032680': 2035.0, 'A043610': 3910.0, 'A068330': 2895.0, 'A138360': 3964.0, 'A196450': 19122.0}"
103,2017-01-02 09:00:00,"[3895.0, 4790.0, 3175.0, 3451.0, 19051.0]","{'A008290': 3900.0, 'A037230': 4480.0, 'A039420': 3020.0, 'A041020': 3417.0, 'A196450': 18594.0}"
104,2017-01-04 09:00:00,"[6980.0, 2097.0, 8261.0, 18557.0, 3165.0]","{'A053300': 7330.0, 'A113810': 2246.0, 'A138610': 8513.0, 'A196450': 18664.0, 'A208710': 3005.0}"
105,2017-01-05 09:00:00,"[4065.0, 5000.0, 4563.0, 19757.0, 2845.0]","{'A048870': 3250.0, 'A050320': 4725.0, 'A123040': 4821.0, 'A196450': 18134.0, 'A214270': 2775.0}"
106,2017-01-06 09:00:00,"[3920.0, 4309.0, 3475.0, 7142.0, 19827.0]","{'A048870': 3945.0, 'A121800': 4405.0, 'A123570': 3420.0, 'A142760': 6818.0, 'A196450': 19370.0}"
107,2017-01-09 09:00:00,"[9400.0, 13350.0, 64400.0, 10800.0, 21063.0]","{'A052420': 9750.0, 'A057030': 10550.0, 'A100120': 65000.0, 'A131290': 10700.0, 'A196450': 21027.0}"
108,2017-01-10 09:00:00,"[3150.0, 12650.0, 5210.0, 6770.0, 21063.0]","{'A032580': 3090.0, 'A057030': 13050.0, 'A100660': 5560.0, 'A133750': 6330.0, 'A196450': 21346.0}"
109,2017-01-11 09:00:00,"[967.0, 10100.0, 3240.0, 3050.0, 22475.0]","{'A036630': 1009.0, 'A038160': 9920.0, 'A073190': 2740.0, 'A096630': 3160.0, 'A196450': 20392.0}"
110,2017-01-12 09:00:00,"[797.0, 22850.0, 5984.0, 22720.0, 1632.0]","{'A021880': 861.0, 'A032685': 24050.0, 'A121890': 6927.0, 'A196450': 22367.0, 'A230980': 1638.0}"
111,2017-01-13 09:00:00,"[11623.0, 4960.0, 4490.0, 13529.0, 20674.0]","{'A032860': 11778.0, 'A037230': 5280.0, 'A048870': 4450.0, 'A089530': 15015.0, 'A196450': 21557.0}"
112,2017-01-16 09:00:00,"[2735.0, 9360.0, 27200.0, 21840.0, 10500.0]","{'A014940': 2935.0, 'A019770': 10000.0, 'A144510': 28800.0, 'A196450': 21168.0, 'A217270': 10025.0}"
113,2017-01-17 09:00:00,"[912.0, 3527.0, 3591.0, 8030.0, 21521.0]","{'A021880': 943.0, 'A027580': 3805.0, 'A084180': 3591.0, 'A111820': 8200.0, 'A196450': 21557.0}"
114,2017-01-18 09:00:00,"[36300.0, 2875.0, 3185.0, 21591.0, 1980.0]","{'A067280': 36450.0, 'A076080': 3060.0, 'A114190': 3255.0, 'A196450': 21557.0, 'A224060': 2125.0}"
115,2017-01-19 09:00:00,"[4240.0, 4265.0, 15575.0, 7370.0, 21134.0]","{'A050320': 3540.0, 'A060480': 4500.0, 'A088390': 15431.0, 'A131220': 7900.0, 'A196450': 21591.0}"
116,2017-01-20 09:00:00,"[6950.0, 4750.0, 12030.0, 1014.0, 21168.0]","{'A010470': 7500.0, 'A050320': 4700.0, 'A052420': 12697.0, 'A065500': 1108.0, 'A196450': 20993.0}"
117,2017-01-23 09:00:00,"[959.0, 2333.0, 9190.0, 6440.0, 20428.0]","{'A024850': 1055.0, 'A038620': 1797.0, 'A079650': 7720.0, 'A083450': 6450.0, 'A196450': 21027.0}"
118,2017-01-24 09:00:00,"[5510.0, 2350.0, 8410.0, 2980.0, 19192.0]","{'A026910': 5910.0, 'A038620': 2153.0, 'A079650': 9640.0, 'A139050': 3300.0, 'A196450': 20146.0}"
119,2017-01-25 09:00:00,"[7010.0, 4602.0, 4445.0, 4933.0, 19545.0]","{'A047080': 5660.0, 'A064260': 5142.0, 'A101390': 4120.0, 'A106080': 4567.0, 'A196450': 18557.0}"
120,2017-01-26 09:00:00,"[5130.0, 5760.0, 2455.0, 19652.0, 15275.0]","{'A017250': 4975.0, 'A047080': 7260.0, 'A131370': 2680.0, 'A196450': 18876.0, 'A900100': 16350.0}"
121,2017-01-31 09:00:00,"[2322.0, 4950.0, 4475.0, 20392.0, 4418.0]","{'A036620': 2513.0, 'A089790': 4960.0, 'A140070': 4640.0, 'A196450': 20462.0, 'A206650': 4866.0}"
122,2017-02-01 09:00:00,"[2765.0, 6295.0, 4305.0, 3200.0, 20251.0]","{'A003310': 2600.0, 'A044180': 5290.0, 'A056700': 4200.0, 'A088290': 3105.0, 'A196450': 20533.0}"
123,2017-02-02 09:00:00,"[6340.0, 14150.0, 19474.0, 2070.0, 11825.0]","{'A086060': 7090.0, 'A194480': 14400.0, 'A196450': 20428.0, 'A214270': 2230.0, 'A217270': 11775.0}"
124,2017-02-03 09:00:00,"[3600.0, 2850.0, 7670.0, 6070.0, 19263.0]","{'A003310': 3585.0, 'A020180': 3030.0, 'A046310': 7330.0, 'A060480': 6350.0, 'A196450': 19616.0}"
125,2017-02-06 09:00:00,"[6750.0, 7895.0, 19192.0, 2070.0, 2215.0]","{'A026910': 6900.0, 'A044180': 7689.0, 'A196450': 19441.0, 'A241520': 2245.0, 'A246690': 2178.0}"
126,2017-02-07 09:00:00,"[5230.0, 3700.0, 12300.0, 2977.0, 18947.0]","{'A040610': 4515.0, 'A052300': 3785.0, 'A064240': 11450.0, 'A083660': 2908.0, 'A196450': 19299.0}"
127,2017-02-08 09:00:00,"[6980.0, 7594.0, 18947.0, 9475.0, 11575.0]","{'A044060': 6960.0, 'A100090': 7576.0, 'A196450': 18628.0, 'A214310': 9625.0, 'A217270': 13975.0}"
128,2017-02-09 09:00:00,"[10048.0, 4230.0, 4280.0, 18416.0, 26300.0]","{'A044180': 8981.0, 'A049120': 3430.0, 'A065150': 4420.0, 'A196450': 18594.0, 'A219550': 26300.0}"
129,2017-02-10 09:00:00,"[6180.0, 9970.0, 3117.0, 17959.0, 2969.0]","{'A060480': 6460.0, 'A064240': 10250.0, 'A113810': 3139.0, 'A196450': 18594.0, 'A208140': 3108.0}"
130,2017-02-13 09:00:00,"[5321.0, 12050.0, 2582.0, 17888.0, 16800.0]","{'A035200': 5156.0, 'A048430': 11250.0, 'A049630': 2439.0, 'A196450': 18171.0, 'A222110': 16950.0}"
131,2017-02-14 09:00:00,"[6450.0, 2209.0, 2575.0, 4450.0, 17818.0]","{'A008370': 5980.0, 'A043910': 1881.0, 'A065060': 2585.0, 'A088290': 4475.0, 'A196450': 17922.0}"
132,2017-02-15 09:00:00,"[5460.0, 1910.0, 4975.0, 18769.0, 1545.0]","{'A017480': 5850.0, 'A037400': 2065.0, 'A052190': 5220.0, 'A196450': 17287.0, 'A224060': 1585.0}"
133,2017-02-16 09:00:00,"[9080.0, 1605.0, 1685.0, 19474.0, 9175.0]","{'A024120': 9300.0, 'A066790': 1413.0, 'A141020': 1835.0, 'A196450': 19333.0, 'A214310': 10050.0}"
134,2017-02-17 09:00:00,"[6566.0, 814.0, 19404.0, 2801.0, 2882.0]","{'A053660': 7293.0, 'A078130': 669.0, 'A196450': 19582.0, 'A241520': 2817.0, 'A246690': 3078.0}"
135,2017-02-20 09:00:00,"[2534.0, 7550.0, 772.0, 6065.0, 19229.0]","{'A016670': 2651.0, 'A017650': 7900.0, 'A078130': 814.0, 'A092600': 6269.0, 'A196450': 20109.0}"
136,2017-02-21 09:00:00,"[1690.0, 15200.0, 14150.0, 1750.0, 19723.0]","{'A014940': 1820.0, 'A056090': 15150.0, 'A069510': 15400.0, 'A141020': 1795.0, 'A196450': 20217.0}"
137,2017-02-22 09:00:00,"[896.0, 1154.0, 2676.0, 19158.0, 1495.0]","{'A019590': 974.0, 'A021880': 1018.0, 'A038620': 2689.0, 'A196450': 19474.0, 'A215480': 1510.0}"
138,2017-02-23 09:00:00,"[3495.0, 3985.0, 1265.0, 19370.0, 3002.0]","{'A025550': 3675.0, 'A036710': 3670.0, 'A058400': 1330.0, 'A196450': 18947.0, 'A246690': 3382.0}"
139,2017-02-24 09:00:00,"[2588.0, 6053.0, 18839.0, 5850.0, 8763.0]","{'A058220': 2813.0, 'A127120': 6198.0, 'A196450': 19051.0, 'A214870': 6000.0, 'A215790': 9087.0}"
140,2017-02-27 09:00:00,"[4725.0, 12100.0, 3639.0, 7290.0, 18664.0]","{'A017250': 4610.0, 'A069110': 12700.0, 'A083660': 3732.0, 'A101170': 8800.0, 'A196450': 18947.0}"
141,2017-02-28 09:00:00,"[4150.0, 4360.0, 58499.0, 4609.0, 18523.0]","{'A060260': 4120.0, 'A087260': 3424.0, 'A106520': 58206.0, 'A121800': 4591.0, 'A196450': 18910.0}"
142,2017-03-02 09:00:00,"[3790.0, 5420.0, 2664.0, 4249.0, 19051.0]","{'A001840': 4050.0, 'A017250': 5040.0, 'A043910': 2534.0, 'A087260': 4655.0, 'A196450': 18557.0}"
143,2017-03-03 09:00:00,"[5620.0, 4843.0, 4575.0, 24300.0, 18382.0]","{'A017250': 5520.0, 'A021650': 4789.0, 'A033790': 4435.0, 'A052790': 23900.0, 'A196450': 18029.0}"
144,2017-03-06 09:00:00,"[1365.0, 18312.0, 6970.0, 2355.0, 3550.0]","{'A058400': 1400.0, 'A196450': 17075.0, 'A208860': 7136.0, 'A220260': 2645.0, 'A900270': 3135.0}"
145,2017-03-07 09:00:00,"[891.0, 2240.0, 2600.0, 18806.0, 8225.0]","{'A033830': 950.0, 'A044780': 2370.0, 'A065060': 2565.0, 'A196450': 18947.0, 'A208350': 8725.0}"
146,2017-03-08 09:00:00,"[22450.0, 6900.0, 9309.0, 2203.0, 17888.0]","{'A013030': 21850.0, 'A014200': 6530.0, 'A044180': 9125.0, 'A058220': 2090.0, 'A196450': 17922.0}"
147,2017-03-09 09:00:00,"[10400.0, 1150.0, 2380.0, 9430.0, 17852.0]","{'A049180': 10286.0, 'A051980': 1285.0, 'A065170': 2340.0, 'A102120': 9450.0, 'A196450': 17922.0}"
148,2017-03-10 09:00:00,"[12000.0, 2700.0, 2193.0, 3245.0, 17922.0]","{'A018700': 12850.0, 'A058220': 2913.0, 'A099520': 2203.0, 'A123570': 3255.0, 'A196450': 17993.0}"
149,2017-03-13 09:00:00,"[10560.0, 3265.0, 1375.0, 17394.0, 4308.0]","{'A044180': 10642.0, 'A088290': 3200.0, 'A141020': 1465.0, 'A196450': 17852.0, 'A241520': 4214.0}"
150,2017-03-14 09:00:00,"[6210.0, 5632.0, 4920.0, 9700.0, 17747.0]","{'A001840': 4945.0, 'A026150': 5456.0, 'A087260': 4720.0, 'A154040': 7950.0, 'A196450': 17465.0}"
151,2017-03-15 09:00:00,"[6530.0, 6350.0, 8880.0, 16195.0, 4080.0]","{'A001840': 6290.0, 'A049120': 5810.0, 'A069140': 8380.0, 'A196450': 16793.0, 'A196700': 4275.0}"
152,2017-03-16 09:00:00,"[8730.0, 6732.0, 5826.0, 2565.0, 14818.0]","{'A048770': 8320.0, 'A087260': 6507.0, 'A094940': 6141.0, 'A131180': 2785.0, 'A196450': 16618.0}"
153,2017-03-17 09:00:00,"[5330.0, 1485.0, 8125.0, 15419.0, 3585.0]","{'A006920': 5870.0, 'A025440': 1510.0, 'A092600': 7639.0, 'A196450': 15489.0, 'A218150': 2760.0}"
154,2017-03-20 09:00:00,"[6450.0, 16511.0, 2415.0, 3400.0, 4400.0]","{'A035610': 6390.0, 'A196450': 15066.0, 'A214270': 2600.0, 'A215100': 3105.0, 'A218150': 3585.0}"
155,2017-03-21 09:00:00,"[29300.0, 1470.0, 10450.0, 16158.0, 6550.0]","{'A031390': 29500.0, 'A050090': 1540.0, 'A050120': 10950.0, 'A196450': 16407.0, 'A217820': 6650.0}"
156,2017-03-22 09:00:00,"[1475.0, 3116.0, 7400.0, 16652.0, 2440.0]","{'A053110': 1875.0, 'A083640': 2698.0, 'A161570': 7410.0, 'A196450': 16440.0, 'A223310': 1976.0}"
157,2017-03-23 09:00:00,"[10900.0, 16299.0, 2960.0, 2870.0, 2550.0]","{'A002800': 10050.0, 'A196450': 15983.0, 'A215100': 2675.0, 'A218150': 3405.0, 'A250060': 2720.0}"
158,2017-03-24 09:00:00,"[9180.0, 3315.0, 114200.0, 15876.0, 9560.0]","{'A045660': 9160.0, 'A050540': 3265.0, 'A053800': 112900.0, 'A196450': 15560.0, 'A201490': 9800.0}"
159,2017-03-27 09:00:00,"[2955.0, 125000.0, 15050.0, 2614.0, 14959.0]","{'A043910': 2943.0, 'A053800': 116000.0, 'A100030': 14250.0, 'A113810': 2551.0, 'A196450': 15946.0}"
160,2017-03-28 09:00:00,"[4563.0, 131600.0, 9140.0, 8090.0, 15382.0]","{'A048830': 4334.0, 'A053800': 138000.0, 'A086670': 7900.0, 'A093640': 7950.0, 'A196450': 15207.0}"
161,2017-03-29 09:00:00,"[4225.0, 9000.0, 10200.0, 14818.0, 3380.0]","{'A033100': 4615.0, 'A086670': 9660.0, 'A147830': 10850.0, 'A196450': 14676.0, 'A250060': 3230.0}"
162,2017-03-30 09:00:00,"[5350.0, 5980.0, 7490.0, 14324.0, 2180.0]","{'A036810': 5350.0, 'A049480': 5890.0, 'A161570': 8420.0, 'A196450': 14818.0, 'A217600': 2325.0}"
163,2017-03-31 09:00:00,"[4135.0, 3380.0, 14007.0, 3358.0, 3050.0]","{'A025880': 4010.0, 'A123570': 3620.0, 'A196450': 14112.0, 'A204840': 3443.0, 'A223310': 3290.0}"
164,2017-04-03 09:00:00,"[4527.0, 5279.0, 14007.0, 10800.0, 3945.0]","{'A127120': 4237.0, 'A140520': 5236.0, 'A196450': 13830.0, 'A212560': 10800.0, 'A218150': 3900.0}"
165,2017-04-04 09:00:00,"[7430.0, 2035.0, 4302.0, 3180.0, 15170.0]","{'A006920': 7390.0, 'A027040': 2340.0, 'A067630': 4179.0, 'A113810': 3485.0, 'A196450': 15170.0}"
166,2017-04-05 09:00:00,"[8840.0, 9150.0, 3485.0, 15700.0, 15241.0]","{'A001840': 9830.0, 'A064480': 9510.0, 'A090850': 3745.0, 'A100030': 17700.0, 'A196450': 15136.0}"
167,2017-04-06 09:00:00,"[843.0, 3623.0, 3395.0, 15876.0, 11600.0]","{'A019550': 876.0, 'A038530': 4240.0, 'A131370': 3110.0, 'A196450': 16652.0, 'A234920': 11000.0}"
168,2017-04-07 09:00:00,"[3485.0, 8060.0, 21850.0, 2290.0, 15805.0]","{'A048870': 3400.0, 'A053160': 8540.0, 'A089140': 22150.0, 'A090710': 2120.0, 'A196450': 15842.0}"
169,2017-04-10 09:00:00,"[1190.0, 5830.0, 15348.0, 6380.0, 3350.0]","{'A036120': 1275.0, 'A066700': 6310.0, 'A196450': 15311.0, 'A219130': 6770.0, 'A223310': 3410.0}"
170,2017-04-11 09:00:00,"[6310.0, 8300.0, 5100.0, 15382.0, 49400.0]","{'A013810': 6370.0, 'A045520': 8740.0, 'A065450': 5100.0, 'A196450': 15453.0, 'A265520': 49900.0}"
171,2017-04-12 09:00:00,"[5570.0, 6510.0, 2570.0, 14431.0, 2695.0]","{'A017510': 5420.0, 'A043610': 5920.0, 'A090710': 2920.0, 'A196450': 15348.0, 'A215100': 2775.0}"
172,2017-04-13 09:00:00,"[4240.0, 3300.0, 14606.0, 2937.0, 3965.0]","{'A036640': 4680.0, 'A042510': 3295.0, 'A196450': 14818.0, 'A204840': 3117.0, 'A208710': 3685.0}"
173,2017-04-14 09:00:00,"[274.0, 2115.0, 3950.0, 14219.0, 8573.0]","{'A032800': 301.0, 'A041020': 2435.0, 'A088800': 4290.0, 'A196450': 14041.0, 'A246720': 9283.0}"
174,2017-04-17 09:00:00,"[3715.0, 7250.0, 3125.0, 14360.0, 1985.0]","{'A008290': 3955.0, 'A086670': 7200.0, 'A123570': 3380.0, 'A196450': 14324.0, 'A217600': 2060.0}"
175,2017-04-18 09:00:00,"[8340.0, 1585.0, 14078.0, 2965.0, 2840.0]","{'A018700': 8100.0, 'A023440': 1575.0, 'A196450': 14219.0, 'A215100': 2830.0, 'A218150': 2850.0}"
176,2017-04-19 09:00:00,"[10500.0, 6410.0, 14112.0, 8710.0, 6075.0]","{'A017000': 10550.0, 'A091590': 7030.0, 'A196450': 14465.0, 'A201490': 9180.0, 'A214870': 5475.0}"
177,2017-04-20 09:00:00,"[7020.0, 6803.0, 15805.0, 2369.0, 9400.0]","{'A056360': 7770.0, 'A109610': 7328.0, 'A196450': 14007.0, 'A203650': 2074.0, 'A208350': 10550.0}"
178,2017-04-21 09:00:00,"[6680.0, 917.0, 12300.0, 4440.0, 16088.0]","{'A017510': 6520.0, 'A019590': 977.0, 'A089980': 13700.0, 'A124500': 4565.0, 'A196450': 16370.0}"
179,2017-04-24 09:00:00,"[3615.0, 16195.0, 2327.0, 4560.0, 6975.0]","{'A050860': 3985.0, 'A196450': 16088.0, 'A203650': 2308.0, 'A204630': 4880.0, 'A214870': 7275.0}"
180,2017-04-25 09:00:00,"[1910.0, 1870.0, 8280.0, 16336.0, 5650.0]","{'A014940': 2000.0, 'A063440': 1845.0, 'A173940': 8600.0, 'A196450': 16124.0, 'A204630': 5160.0}"
181,2017-04-26 09:00:00,"[5690.0, 1732.0, 6025.0, 16440.0, 5880.0]","{'A033100': 6200.0, 'A054180': 1801.0, 'A189860': 5750.0, 'A196450': 16017.0, 'A204630': 6030.0}"
182,2017-04-27 09:00:00,"[6862.0, 6621.0, 16582.0, 8210.0, 7082.0]","{'A059120': 7063.0, 'A155650': 6721.0, 'A196450': 16370.0, 'A206560': 8570.0, 'A215380': 6713.0}"
183,2017-04-28 09:00:00,"[1851.0, 2800.0, 1468.0, 17640.0, 2715.0]","{'A054180': 1973.0, 'A060260': 3025.0, 'A089230': 1560.0, 'A196450': 18557.0, 'A215480': 3045.0}"
